"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy"
81, 2.306451612903329e+01, 0.000000000000000e+00, 1.906331794063010e+00, 1.029910578054608e+03, 2.697576807439150e+00, 5.425075755611976e+05, 1.057188268121586e+05, 1.931897983446810e+02, 1.938927532138230e+00, 1.006831683925320e+05, -2.415845301584341e-13, -8.731149137020111e-11, -5.456968210637569e-11, -1.117587089538574e-07
82, 2.336405529954014e+01, 0.000000000000000e+00, 1.889746669423405e+00, 1.022942320222751e+03, 1.964156967779126e+00, 5.380387996413653e+05, 1.044689456890596e+05, 1.925812354607665e+02, 1.945774595134615e+00, 9.949280541815203e+04, -2.415845301584341e-13, -1.746229827404022e-10, -7.639755494892597e-11, -1.043081283569336e-07
83, 2.366359447004699e+01, 0.000000000000000e+00, 1.881864676993351e+00, 1.019425663129548e+03, 1.171646977787176e+00, 5.358542390622054e+05, 1.038948533934702e+05, 1.923251099333876e+02, 1.948500936255540e+00, 9.894605085092405e+04, -3.979039320256561e-13, -2.473825588822365e-10, -1.055013854056597e-10, -1.266598701477051e-07
84, 2.396313364055384e+01, 0.000000000000000e+00, 1.882991886690333e+00, 1.019492500278558e+03, 3.294501356612724e-01, 5.360342655640922e+05, 1.040186403723821e+05, 1.924389902114739e+02, 1.946884687558165e+00, 9.906394321179256e+04, -1.847411112976260e-13, -1.164153218269348e-10, -3.637978807091713e-11, -5.960464477539062e-08
85, 2.426267281106069e+01, 0.000000000000000e+00, 1.893394032354155e+00, 1.023227547987153e+03, -5.496560031203952e-01, 5.386445220688756e+05, 1.048632997934492e+05, 1.929358181911956e+02, 1.940778654201545e+00, 9.986838075566592e+04, -7.105427357601002e-14, -7.275957614183426e-11, -3.637978807091713e-11, -5.960464477539062e-08
86, 2.456221198156753e+01, 0.000000000000000e+00, 1.913315298320802e+00, 1.030671421222205e+03, -1.451590011298082e+00, 5.437397948003988e+05, 1.064545556763032e+05, 1.938242235594953e+02, 1.930106392145746e+00, 1.013838625488602e+05, -2.273736754432321e-13, -1.600710675120354e-10, -3.637978807091713e-11, -5.215406417846680e-08
87, 2.486175115207438e+01, 0.000000000000000e+00, 1.942811671954964e+00, 1.041754873554331e+03, -2.349913637677731e+00, 5.513209791916005e+05, 1.088079656225536e+05, 1.951013757195561e+02, 1.914947759532891e+00, 1.036252053548130e+05, -1.278976924368180e-13, -1.455191522836685e-11, -3.637978807091713e-11, -1.490116119384766e-08
88, 2.516129032258123e+01, 0.000000000000000e+00, 1.981653794736417e+00, 1.056264733972420e+03, -3.207894475785416e+00, 5.613104899306622e+05, 1.119207248932820e+05, 1.967492458642048e+02, 1.895577810454893e+00, 1.065897379936019e+05, -7.105427357601002e-14, -4.365574568510056e-11, -7.275957614183426e-12, -5.215406417846680e-08
89, 2.546082949308807e+01, 0.000000000000000e+00, 2.029177055000722e+00, 1.073797755416512e+03, -3.977516211704867e+00, 5.735151191276913e+05, 1.157582575451171e+05, 1.987295199040674e+02, 1.872515802529787e+00, 1.102445309953496e+05, -3.126388037344441e-13, -1.746229827404022e-10, -8.003553375601768e-11, -1.192092895507812e-07
90, 2.576036866359492e+01, 0.000000000000000e+00, 2.084151927540351e+00, 1.093733297108917e+03, -4.603390748993769e+00, 5.875955790260365e+05, 1.202410615381797e+05, 2.009804307413016e+02, 1.846546185175186e+00, 1.145138681315997e+05, -1.278976924368180e-13, -7.275957614183426e-11, -4.365574568510056e-11, -5.960464477539062e-08
91, 2.605990783410177e+01, 0.000000000000000e+00, 2.145385795503569e+00, 1.115429218834111e+03, -5.043377935991599e+00, 6.031991756570941e+05, 1.252904826307047e+05, 2.034431289397194e+02, 1.818321595042626e+00, 1.193228406006712e+05, 5.684341886080801e-14, 1.164153218269348e-10, 5.093170329928398e-11, 8.940696716308594e-08
92, 2.635944700460862e+01, 0.000000000000000e+00, 2.210078129735246e+00, 1.137775315204658e+03, -5.222249923156854e+00, 6.196027868880135e+05, 1.306905106778373e+05, 2.059997879610746e+02, 1.789250812115327e+00, 1.244657244550832e+05, 2.415845301584341e-13, 5.820766091346741e-11, 6.548361852765083e-11, 5.960464477539062e-08
93, 2.665898617511546e+01, 0.000000000000000e+00, 2.274988586607754e+00, 1.159606159339634e+03, -5.121434318674909e+00, 6.359860423716190e+05, 1.361773250666172e+05, 2.085239399944513e+02, 1.760794692965615e+00, 1.296912619682069e+05, 3.979039320256561e-13, 1.891748979687691e-10, 8.731149137020111e-11, 1.266598701477051e-07
94, 2.695852534562231e+01, 0.000000000000000e+00, 2.337244759817497e+00, 1.179976374458711e+03, -4.785389906977523e+00, 6.516298530542357e+05, 1.415059135419908e+05, 2.109117329109087e+02, 1.734097345365296e+00, 1.347661081352294e+05, 2.700062395888381e-13, 4.365574568510056e-11, 5.093170329928398e-11, 5.960464477539062e-08
95, 2.725806451612916e+01, 0.000000000000000e+00, 2.394701625914893e+00, 1.198258520014907e+03, -4.291534934846305e+00, 6.660047659221162e+05, 1.464836766802646e+05, 2.130925018236154e+02, 1.709893150363912e+00, 1.395068349335854e+05, 3.410605131648481e-13, 2.619344741106033e-10, 6.548361852765083e-11, 1.043081283569336e-07
96, 2.755760368663600e+01, 0.000000000000000e+00, 2.446059870912837e+00, 1.214145243982616e+03, -3.722250183952230e+00, 6.787971757466267e+05, 1.509852279163078e+05, 2.150293397289853e+02, 1.688526555522489e+00, 1.437940265869598e+05, 1.847411112976260e-13, 7.275957614183426e-11, 3.637978807091713e-11, 3.725290298461914e-08
97, 2.785714285714285e+01, 0.000000000000000e+00, 2.490796607524036e+00, 1.227591690518757e+03, -3.146043731001726e+00, 6.898888202640039e+05, 1.549507658805659e+05, 2.167134205325023e+02, 1.670034150203051e+00, 1.475707294100628e+05, 1.989519660128281e-13, 1.018634065985680e-10, 3.637978807091713e-11, 9.685754776000977e-08
98, 2.815668202764970e+01, 0.000000000000000e+00, 2.528980318858718e+00, 1.238734103726006e+03, -2.608964838777115e+00, 6.993095769126603e+05, 1.583730258585333e+05, 2.181554716165462e+02, 1.654252150109010e+00, 1.508300246271746e+05, 1.421085471520200e-13, 1.018634065985680e-10, 5.093170329928398e-11, 6.705522537231445e-08
99, 2.845622119815655e+01, 0.000000000000000e+00, 2.560999142299028e+00, 1.247794061614307e+03, -2.144541805771983e+00, 7.071694735071402e+05, 1.612750412021081e+05, 2.193754748189457e+02, 1.640934480237944e+00, 1.535938487639126e+05, 1.705302565824240e-13, 2.910383045673370e-11, 5.093170329928398e-11, 5.215406417846680e-08
100, 2.875576036866340e+01, 0.000000000000000e+00, 2.587481880916843e+00, 1.255034968996533e+03, -1.757249625898801e+00, 7.136312471066572e+05, 1.637035603904056e+05, 2.203997781388661e+02, 1.629763223348702e+00, 1.559067241813388e+05, -0.000000000000000e+00, -0.000000000000000e+00, -7.275957614183426e-12, 7.450580596923828e-09
101, 2.905529953917024e+01, 0.000000000000000e+00, 2.609108114064349e+00, 1.260710464641666e+03, -1.429643341124738e+00, 7.188659750682950e+05, 1.657121961148851e+05, 2.212548211536542e+02, 1.620422799090816e+00, 1.578197105856049e+05, 1.705302565824240e-13, 1.455191522836685e-10, 4.365574568510056e-11, 5.960464477539062e-08
102, 2.935483870967709e+01, 0.000000000000000e+00, 2.626428779688030e+00, 1.265025027289213e+03, -1.148635789080741e+00, 7.230139183394025e+05, 1.673450660034284e+05, 2.219614886290752e+02, 1.612671862254637e+00, 1.593748247651699e+05, 1.421085471520200e-13, -0.000000000000000e+00, 2.182787284255028e-11, 5.960464477539062e-08
103, 2.965437788018393e+01, 0.000000000000000e+00, 2.639902920454652e+00, 1.268146106747584e+03, -9.047107270493135e-01, 7.261924548396177e+05, 1.686395193458526e+05, 2.225367517322397e+02, 1.606318752131527e+00, 1.606076374722406e+05, 5.684341886080801e-14, 4.365574568510056e-11, 2.182787284255028e-11, 1.490116119384766e-08
104, 2.995391705069078e+01, 0.000000000000000e+00, 2.649923968905648e+00, 1.270213750346447e+03, -6.909949032505903e-01, 7.285022878157238e+05, 1.696281044362188e+05, 2.229948025390678e+02, 1.601206133410440e+00, 1.615491470821132e+05, 1.136868377216160e-13, 1.455191522836685e-11, 1.455191522836685e-11, 7.450580596923828e-08
105, 3.025345622119763e+01, 0.000000000000000e+00, 2.656833677540911e+00, 1.271346463423608e+03, -5.023235621467353e-01, 7.300308844146684e+05, 1.703395448089516e+05, 2.233476873857781e+02, 1.597202606757936e+00, 1.622267093418587e+05, 2.842170943040401e-14, -0.000000000000000e+00, -1.455191522836685e-11, -2.980232238769531e-08
106, 3.055299539170448e+01, 0.000000000000000e+00, 2.660924275601611e+00, 1.271643302564411e+03, -3.343616566491644e-01, 7.308530513595121e+05, 1.707987312981060e+05, 2.236054940596421e+02, 1.594199716099625e+00, 1.626640298077201e+05, 2.842170943040401e-13, 2.182787284255028e-10, 1.091393642127514e-10, 1.639127731323242e-07
107, 3.085253456221132e+01, 0.000000000000000e+00, 2.662437171013177e+00, 1.271184567763232e+03, -1.831277643076763e-01, 7.310306140890294e+05, 1.710264524647443e+05, 2.237763906742875e+02, 1.592110735792391e+00, 1.628809071092804e+05, 1.136868377216160e-13, 4.365574568510056e-11, 4.365574568510056e-11, 7.450580596923828e-09
108, 3.115207373271817e+01, 0.000000000000000e+00, 2.661567663626595e+00, 1.270033891503251e+03, -4.507053737770559e-02, 7.306135563348380e+05, 1.710397053439071e+05, 2.238668423194320e+02, 1.590867711158095e+00, 1.628935288989592e+05, 5.684341886080801e-14, 1.455191522836685e-11, -0.000000000000000e+00, 2.980232238769531e-08
109, 3.145161290322502e+01, 0.000000000000000e+00, 2.658477282823842e+00, 1.268242372010135e+03, 8.259815266331087e-02, 7.296430927382758e+05, 1.708527258755747e+05, 2.238820649513842e+02, 1.590416267059978e+00, 1.627154532148331e+05, -8.526512829121202e-14, -5.820766091346741e-11, -2.182787284255028e-11, -7.450580596923828e-09
110, 3.175115207373186e+01, 0.000000000000000e+00, 2.653305388245963e+00, 1.265852491585961e+03, 2.018519858938615e-01, 7.281546379881318e+05, 1.704779772219821e+05, 2.238264414354852e+02, 1.590711156850196e+00, 1.623585497352211e+05, -2.557953848736361e-13, -5.820766091346741e-11, -5.820766091346741e-11, -8.195638656616211e-08
111, 3.205069124423871e+01, 0.000000000000000e+00, 2.646171113746369e+00, 1.262899194525501e+03, 3.142887227023079e-01, 7.261783968218082e+05, 1.699262839204257e+05, 2.237036040870541e+02, 1.591715479103027e+00, 1.618331275432626e+05, -1.705302565824240e-13, -1.018634065985680e-10, -6.548361852765083e-11, -1.266598701477051e-07
112, 3.235023041474556e+01, 0.000000000000000e+00, 2.637167272088019e+00, 1.259408437677771e+03, 4.216459703278052e-01, 7.237378940242759e+05, 1.692062546290920e+05, 2.235162386012234e+02, 1.593402741987585e+00, 1.611473853610400e+05, -2.842170943040401e-13, -1.018634065985680e-10, -5.820766091346741e-11, -2.235174179077148e-08
113, 3.264976958525241e+01, 0.000000000000000e+00, 2.626355549944606e+00, 1.255395848182394e+03, 5.259226190017272e-01, 7.208487433618893e+05, 1.683238344036559e+05, 2.232659228218920e+02, 1.595758405275109e+00, 1.603069851463390e+05, -0.000000000000000e+00, -4.365574568510056e-11, -2.182787284255028e-11, -8.195638656616211e-08
114, 3.294930875575925e+01, 0.000000000000000e+00, 2.613770412349413e+00, 1.250867726729739e+03, 6.290508792555730e-01, 7.175195422172738e+05, 1.672826521910084e+05, 2.229532529614993e+02, 1.598778330134584e+00, 1.593153830390557e+05, -1.136868377216160e-13, -5.820766091346741e-11, -0.000000000000000e+00, -0.000000000000000e+00
115, 3.324884792626611e+01, 0.000000000000000e+00, 2.599432251118548e+00, 1.245824742711629e+03, 7.323980899792930e-01, 7.137550896216896e+05, 1.660852035545015e+05, 2.225782817726135e+02, 1.602464016344376e+00, 1.581749557661919e+05, 1.705302565824240e-13, 4.365574568510056e-11, 3.637978807091713e-11, -0.000000000000000e+00
116, 3.354838709677295e+01, 0.000000000000000e+00, 2.583364342444147e+00, 1.240266885921686e+03, 8.364482865686740e-01, 7.095606045597537e+05, 1.647343695448526e+05, 2.221410921005382e+02, 1.606816526834090e+00, 1.568884471855740e+05, -0.000000000000000e+00, -0.000000000000000e+00, 5.820766091346741e-11, 4.470348358154297e-08
117, 3.384792626727980e+01, 0.000000000000000e+00, 2.565608251696188e+00, 1.234198157961899e+03, 9.407610113599207e-01, 7.049455997206776e+05, 1.632347819078277e+05, 2.216423289236115e+02, 1.611830905308197e+00, 1.554602684836455e+05, 1.989519660128281e-13, 1.309672370553017e-10, 4.365574568510056e-11, 7.450580596923828e-08
118, 3.414746543778664e+01, 0.000000000000000e+00, 2.546235856829409e+00, 1.227630455014091e+03, 1.044078897170847e+00, 6.999269320546654e+05, 1.615938659743229e+05, 2.210836300165838e+02, 1.617491632410467e+00, 1.538974914041171e+05, 1.136868377216160e-13, 1.018634065985680e-10, 2.910383045673370e-11, 4.470348358154297e-08
119, 3.444700460829349e+01, 0.000000000000000e+00, 2.525359166273365e+00, 1.220587002358851e+03, 1.144407503466247e+00, 6.945313226572864e+05, 1.598226637088766e+05, 2.204679967959263e+02, 1.623768659443599e+00, 1.522106321036921e+05, 2.557953848736361e-13, 4.365574568510056e-11, 2.910383045673370e-11, 4.470348358154297e-08
120, 3.474654377880034e+01, 0.000000000000000e+00, 2.503138408606719e+00, 1.213105504007382e+03, 1.239060887748238e+00, 6.887974734839230e+05, 1.579364782495678e+05, 2.198001228385057e+02, 1.630613843175663e+00, 1.504142649995884e+05, 1.136868377216160e-13, 1.309672370553017e-10, 5.093170329928398e-11, 7.450580596923828e-08
121, 3.504608294930718e+01, 0.000000000000000e+00, 2.479787726063511e+00, 1.205240788957945e+03, 1.324735399983003e+00, 6.827776128040598e+05, 1.559552822291475e+05, 2.190866567872518e+02, 1.637958024608840e+00, 1.485274116468072e+05, 5.684341886080801e-14, -0.000000000000000e+00, -7.275957614183426e-12, 2.235174179077148e-08
122, 3.534562211981403e+01, 0.000000000000000e+00, 2.455577817850981e+00, 1.197066692223126e+03, 1.397633760393172e+00, 6.765382973606864e+05, 1.539038379565354e+05, 2.183363741623398e+02, 1.645709019170471e+00, 1.465736551967004e+05, -2.842170943040401e-14, -5.820766091346741e-11, -7.275957614183426e-12, -7.450580596923828e-08
123, 3.564516129032089e+01, 0.000000000000000e+00, 2.430834873982215e+00, 1.188676862818401e+03, 1.453653664895564e+00, 6.701602930971838e+05, 1.518114821930337e+05, 2.175602290860737e+02, 1.653750836648153e+00, 1.445809354219369e+05, 7.105427357601002e-14, 5.820766091346741e-11, -0.000000000000000e+00, -7.450580596923828e-09
124, 3.594470046082773e+01, 0.000000000000000e+00, 2.405934717268404e+00, 1.180184027460891e+03, 1.488664778251962e+00, 6.637372509867713e+05, 1.497114965642007e+05, 2.167712380624778e+02, 1.661944684953149e+00, 1.425809491087626e+05, -1.136868377216160e-13, -4.365574568510056e-11, -5.093170329928398e-11, -1.490116119384766e-08
125, 3.624423963133457e+01, 0.000000000000000e+00, 2.381303851297338e+00, 1.171720080321058e+03, 1.500736514737778e+00, 6.573755393407228e+05, 1.476411006823913e+05, 2.159846093214135e+02, 1.670125729765859e+00, 1.406091435070394e+05, 2.842170943040401e-14, 4.365574568510056e-11, 7.275957614183426e-12, -2.980232238769531e-08
126, 3.654377880184142e+01, 0.000000000000000e+00, 2.357395158031137e+00, 1.163429641463757e+03, 1.489285488561289e+00, 6.511885122698472e+05, 1.456392694389719e+05, 2.152169388390372e+02, 1.678112308849278e+00, 1.387026375609257e+05, -0.000000000000000e+00, -1.455191522836685e-11, -7.275957614183426e-12, -0.000000000000000e+00
127, 3.684331797234827e+01, 0.000000000000000e+00, 2.334635098704653e+00, 1.155456282235837e+03, 1.450059573711131e+00, 6.452847414781088e+05, 1.437421625612201e+05, 2.144843007390012e+02, 1.685730908929627e+00, 1.368958691059240e+05, 1.136868377216160e-13, 7.275957614183426e-11, 2.910383045673370e-11, 2.235174179077148e-08
128, 3.714285714285511e+01, 0.000000000000000e+00, 2.313437483607862e+00, 1.147943175524512e+03, 1.380441978845336e+00, 6.397699648194052e+05, 1.419844025856045e+05, 2.138027149584586e+02, 1.692807145235748e+00, 1.352218119862900e+05, 9.947598300641403e-14, 4.365574568510056e-11, 7.275957614183426e-12, 2.235174179077148e-08
129, 3.744239631336196e+01, 0.000000000000000e+00, 2.294185697370238e+00, 1.141026041475493e+03, 1.280341615449353e+00, 6.347423144418682e+05, 1.403976507971965e+05, 2.131874419100691e+02, 1.699173035184003e+00, 1.337106198068538e+05, -1.421085471520200e-14, -5.820766091346741e-11, -2.910383045673370e-11, 2.980232238769531e-08
130, 3.774193548386882e+01, 0.000000000000000e+00, 2.277212784975991e+00, 1.134825602423904e+03, 1.151661872908006e+00, 6.302872384019097e+05, 1.390090422109516e+05, 2.126521524161093e+02, 1.704676596625736e+00, 1.323881354390016e+05, -5.684341886080801e-14, -1.455191522836685e-11, -1.455191522836685e-11, 7.450580596923828e-09
131, 3.804147465437566e+01, 0.000000000000000e+00, 2.262788366625379e+00, 1.129441918141024e+03, 9.979042472814547e-01, 6.264740546293983e+05, 1.378402316673476e+05, 2.122083176499834e+02, 1.709188995458747e+00, 1.312749825403311e+05, -8.526512829121202e-14, -1.018634065985680e-10, -2.182787284255028e-11, -5.215406417846680e-08
132, 3.834101382488249e+01, 0.000000000000000e+00, 2.251111738571559e+00, 1.124950671953289e+03, 8.237663350867053e-01, 6.233540194485498e+05, 1.369069674872271e+05, 2.118648176200722e+02, 1.712609214245843e+00, 1.303861595116449e+05, 1.421085471520200e-13, 1.746229827404022e-10, 4.365574568510056e-11, 5.215406417846680e-08
133, 3.864055299538935e+01, 0.000000000000000e+00, 2.242311512952611e+00, 1.121401989555576e+03, 6.346386849571827e-01, 6.209601561504042e+05, 1.362191988645975e+05, 2.116278015059177e+02, 1.714866196913960e+00, 1.297311417758072e+05, 2.842170943040401e-14, 2.910383045673370e-11, 7.275957614183426e-12, 2.980232238769531e-08
134, 3.894009216589619e+01, 0.000000000000000e+00, 2.236448351741592e+00, 1.118820802875770e+03, 4.362104140916183e-01, 6.193080000895618e+05, 1.357814081985731e+05, 2.115006861656467e+02, 1.715919688052137e+00, 1.293141982843554e+05, -1.421085471520200e-14, -0.000000000000000e+00, -7.275957614183426e-12, 1.490116119384766e-08
135, 3.923963133640304e+01, 0.000000000000000e+00, 2.233517797196874e+00, 1.117207481464197e+03, 2.342623319896238e-01, 6.183963432010083e+05, 1.355929079144872e+05, 2.114841882391158e+02, 1.715760364352532e+00, 1.291346742042736e+05, 2.842170943040401e-14, 1.455191522836685e-11, 7.275957614183426e-12, -0.000000000000000e+00
136, 3.953917050690988e+01, 0.000000000000000e+00, 2.233452849156154e+00, 1.116538527906869e+03, 3.452923382435164e-02, 6.182078453982095e+05, 1.356480717674662e+05, 2.115763796614784e+02, 1.714409203600654e+00, 1.291872112071107e+05, 5.684341886080801e-14, 8.731149137020111e-11, 2.182787284255028e-11, 5.215406417846680e-08
